Date,Open,High,Low,Close,Adj Close,Volume
2016-09-29,150.619995,152.479996,148.75,151.610001,151.610001,192500
2016-09-30,150.970001,156.75,150.970001,155.259995,155.259995,261700
2016-10-03,154.880005,155.759995,153.149994,154.660004,154.660004,213900
2016-10-04,154.559998,156.270004,151.949997,153.300003,153.300003,171000
2016-10-05,154.179993,156.919998,153.089996,155.029999,155.029999,147300
2016-10-06,153.899994,156.389999,152.039993,155.470001,155.470001,111600
2016-10-07,155.089996,157.630005,155.089996,157.440002,157.440002,129200
2016-10-10,156.710007,157.429993,155.089996,156.899994,156.899994,145400
2016-10-11,157.470001,159.589996,157.130005,158.220001,158.220001,135800
2016-10-12,158.850006,164.699997,158.399994,162.800003,162.800003,205300
2016-10-13,161.460007,164.600006,160.100006,163.179993,163.179993,194800
2016-10-14,157.990005,159.639999,152.0,155.410004,155.410004,465200
2016-10-17,156.550003,156.630005,153.199997,155.100006,155.100006,233900
2016-10-18,157.0,159.779999,156.699997,158.100006,158.100006,220800
2016-10-19,158.0,161.0,156.0,160.649994,160.649994,245700
2016-10-20,160.699997,161.300003,154.350006,156.25,156.25,385800
2016-10-21,149.100006,165.399994,145.300003,163.0,163.0,944600
2016-10-24,165.0,167.149994,163.0,165.199997,165.199997,380300
2016-10-25,166.5,166.800003,162.5,163.199997,163.199997,231700
2016-10-26,163.600006,164.240005,158.199997,159.399994,159.399994,197900
2016-10-27,159.899994,160.949997,155.0,156.0,156.0,201200
2016-10-28,155.899994,159.550003,155.850006,157.600006,157.600006,168400
2016-10-31,157.449997,159.0,154.800003,155.25,155.25,141700
2016-11-01,155.199997,156.25,154.75,155.600006,155.600006,178000
2016-11-02,155.649994,158.5,155.25,155.550003,155.550003,161000
2016-11-03,155.600006,156.800003,154.699997,155.600006,155.600006,202200
2016-11-04,156.649994,158.300003,155.449997,156.800003,156.800003,173600
2016-11-07,159.100006,160.350006,157.600006,160.050003,160.050003,157400
2016-11-08,160.100006,163.800003,158.710007,162.649994,162.649994,185000
2016-11-09,157.75,165.649994,157.050003,164.149994,164.149994,222300
2016-11-10,164.050003,168.5,162.820007,168.350006,168.350006,235200
2016-11-11,168.050003,175.949997,167.0,173.449997,173.449997,295700
2016-11-14,174.5,176.5,172.850006,175.300003,175.300003,275200
2016-11-15,175.5,176.639999,170.399994,171.75,171.75,257500
2016-11-16,171.149994,172.100006,167.100006,167.350006,167.350006,160000
2016-11-17,166.949997,168.399994,162.800003,165.199997,165.199997,206600
2016-11-18,164.850006,166.850006,164.740005,165.800003,165.800003,106300
2016-11-21,165.850006,170.600006,165.850006,169.350006,169.350006,106900
2016-11-22,169.300003,172.449997,168.800003,172.300003,172.300003,106200
2016-11-23,171.649994,174.699997,171.5,174.050003,174.050003,124700
2016-11-25,174.699997,176.399994,174.300003,174.899994,174.899994,44000
2016-11-28,175.550003,178.0,174.479996,177.699997,177.699997,108600
2016-11-29,177.550003,180.449997,176.449997,178.0,178.0,217200
2016-11-30,178.100006,179.300003,172.949997,173.100006,173.100006,178900
2016-12-01,172.699997,174.649994,170.009995,170.699997,170.699997,159900
2016-12-02,170.550003,174.899994,170.550003,173.0,173.0,113900
2016-12-05,173.25,176.669998,173.25,175.0,175.0,122100
2016-12-06,174.550003,175.300003,171.699997,174.399994,174.399994,115700
2016-12-07,174.149994,176.350006,172.899994,175.75,175.75,130000
2016-12-08,175.399994,176.050003,171.550003,174.949997,174.949997,146300
2016-12-09,174.600006,176.5,172.100006,173.550003,173.550003,181800
2016-12-12,173.5,173.5,167.860001,172.149994,172.149994,158300
2016-12-13,171.949997,172.399994,169.0,171.800003,171.800003,171000
2016-12-14,171.449997,173.149994,168.429993,169.350006,169.350006,143400
2016-12-15,169.050003,169.929993,167.399994,169.199997,169.199997,152900
2016-12-16,169.050003,170.699997,164.649994,170.25,170.25,250000
2016-12-19,170.949997,173.850006,170.75,172.199997,172.199997,168100
2016-12-20,171.949997,172.300003,168.199997,169.100006,169.100006,144200
2016-12-21,168.649994,170.850006,167.0,167.350006,167.350006,98800
2016-12-22,167.100006,167.75,164.350006,166.649994,166.649994,123000
2016-12-23,166.899994,171.300003,166.850006,169.600006,169.600006,87300
2016-12-27,169.149994,172.5,169.0,171.600006,171.600006,75900
2016-12-28,171.5,172.5,168.649994,169.300003,169.300003,100700
2016-12-29,169.75,170.899994,167.899994,169.949997,169.949997,109100
2016-12-30,170.0,170.050003,167.899994,169.850006,169.850006,107000
2017-01-03,170.699997,171.75,167.699997,170.399994,170.399994,142400
2017-01-04,171.300003,175.600006,170.949997,174.899994,174.899994,95700
2017-01-05,173.399994,174.800003,171.949997,172.25,172.25,81300
2017-01-06,172.5,174.179993,171.199997,171.350006,171.350006,76100
2017-01-09,164.449997,167.100006,157.550003,161.300003,161.300003,340600
2017-01-10,161.0,162.800003,159.800003,160.600006,160.600006,159300
2017-01-11,160.949997,160.949997,156.300003,156.600006,156.600006,177600
2017-01-12,156.600006,157.949997,154.600006,157.300003,157.300003,153600
2017-01-13,157.600006,159.399994,156.899994,158.600006,158.600006,62500
2017-01-17,158.449997,160.0,156.5,156.949997,156.949997,113500
2017-01-18,156.75,157.229996,154.25,155.350006,155.350006,145300
2017-01-19,154.75,155.0,152.699997,153.199997,153.199997,156500
2017-01-20,153.149994,157.0,153.149994,154.75,154.75,133800
2017-01-23,154.550003,156.809998,154.5,155.899994,155.899994,136800
2017-01-24,155.949997,158.350006,154.699997,156.949997,156.949997,78100
2017-01-25,156.899994,157.300003,155.899994,156.149994,156.149994,73300
2017-01-26,154.100006,155.699997,152.800003,154.850006,154.850006,86300
2017-01-27,154.800003,155.899994,152.699997,153.850006,153.850006,85500
2017-01-30,153.550003,154.850006,151.699997,153.25,153.25,86800
2017-01-31,153.25,154.149994,152.100006,153.699997,153.699997,88500
2017-02-01,154.050003,154.850006,152.5,153.699997,153.699997,89800
2017-02-02,153.699997,156.800003,153.0,156.300003,156.300003,137800
2017-02-03,156.5,158.850006,154.75,155.0,155.0,115300
2017-02-06,154.399994,155.800003,154.199997,155.699997,155.699997,117300
2017-02-07,156.0,156.449997,154.5,155.600006,155.600006,124100
2017-02-08,155.5,159.399994,155.5,157.550003,157.550003,298200
2017-02-09,157.75,162.649994,157.75,162.5,162.5,240100
2017-02-10,162.899994,166.25,162.0,162.5,162.5,104700
2017-02-13,163.350006,164.0,161.75,162.199997,162.199997,89600
2017-02-14,161.699997,165.699997,159.449997,165.199997,165.199997,255900
2017-02-15,164.649994,168.449997,164.649994,166.550003,166.550003,119700
2017-02-16,166.449997,167.25,164.199997,164.949997,164.949997,162000
2017-02-17,163.949997,172.149994,163.949997,169.75,169.75,228700
2017-02-21,169.899994,171.149994,166.850006,168.75,168.75,145900
2017-02-22,168.75,171.850006,166.5,166.850006,166.850006,155400
2017-02-23,161.100006,166.25,154.600006,157.899994,157.899994,754100
2017-02-24,157.649994,160.0,155.699997,159.199997,159.199997,185100
2017-02-27,158.0,159.300003,155.649994,157.649994,157.649994,292400
2017-02-28,157.100006,159.699997,155.100006,158.649994,158.649994,223600
2017-03-01,160.0,162.600006,159.399994,160.800003,160.800003,146700
2017-03-02,160.649994,161.899994,159.600006,161.449997,161.449997,165400
2017-03-03,161.699997,162.449997,160.529999,161.350006,161.350006,102000
2017-03-06,160.649994,160.649994,154.800003,155.0,155.0,143800
2017-03-07,155.0,155.399994,152.5,154.75,154.75,173800
2017-03-08,154.25,156.649994,153.550003,153.600006,153.600006,106100
2017-03-09,153.0,153.149994,150.850006,151.800003,151.800003,166100
2017-03-10,152.699997,152.699997,146.25,146.600006,146.600006,1037900
2017-03-13,146.75,147.149994,145.600006,146.949997,146.949997,233300
2017-03-14,146.649994,146.649994,144.75,145.899994,145.899994,276100
2017-03-15,146.550003,148.350006,145.449997,148.050003,148.050003,260400
2017-03-16,148.199997,149.649994,147.350006,148.350006,148.350006,114000
2017-03-17,148.800003,150.580002,148.199997,149.399994,149.399994,251500
2017-03-20,149.399994,150.199997,148.0,149.100006,149.100006,96100
2017-03-21,149.699997,149.899994,148.149994,148.350006,148.350006,102000
2017-03-22,148.449997,149.5,147.449997,149.300003,149.300003,117100
2017-03-23,149.25,150.100006,147.949997,148.949997,148.949997,139800
2017-03-24,149.100006,151.300003,148.949997,149.100006,149.100006,89500
2017-03-27,148.399994,149.699997,147.199997,149.199997,149.199997,98900
2017-03-28,148.550003,149.149994,141.550003,144.899994,144.899994,239400
2017-03-29,144.899994,146.649994,142.600006,145.449997,145.449997,96800
2017-03-30,145.399994,146.25,144.449997,145.699997,145.699997,60400
2017-03-31,145.850006,146.300003,144.5,144.649994,144.649994,77200
2017-04-03,144.899994,146.449997,144.050003,144.600006,144.600006,130000
2017-04-04,144.199997,145.050003,139.449997,141.949997,141.949997,162300
2017-04-05,142.5,142.550003,140.070007,140.350006,140.350006,143600
2017-04-06,141.100006,142.300003,139.949997,141.399994,141.399994,132600
2017-04-07,140.949997,140.949997,137.649994,139.899994,139.899994,177900
2017-04-10,139.800003,143.649994,139.25,142.300003,142.300003,135600
2017-04-11,141.899994,141.899994,139.199997,141.449997,141.449997,142500
2017-04-12,141.199997,141.699997,137.800003,139.5,139.5,157500
2017-04-13,139.100006,139.800003,135.100006,139.050003,139.050003,130600
2017-04-17,139.600006,140.25,137.699997,139.949997,139.949997,134000
2017-04-18,139.5,141.399994,138.25,139.600006,139.600006,135000
2017-04-19,140.0,141.449997,138.649994,141.100006,141.100006,117900
2017-04-20,141.0,141.649994,137.300003,138.449997,138.449997,147600
2017-04-21,138.449997,140.5,137.699997,139.050003,139.050003,146600
2017-04-24,140.300003,142.199997,139.100006,142.050003,142.050003,145500
2017-04-25,142.699997,145.149994,142.399994,144.300003,144.300003,146700
2017-04-26,144.199997,146.550003,141.550003,141.850006,141.850006,240100
2017-04-27,139.0,145.399994,135.800003,140.800003,140.800003,468900
2017-04-28,144.350006,149.699997,143.600006,144.350006,144.350006,408300
2017-05-01,144.100006,146.100006,142.0,144.199997,144.199997,214900
2017-05-02,144.199997,144.199997,140.149994,140.949997,140.949997,235700
2017-05-03,140.300003,140.410004,136.0,138.300003,138.300003,246000
2017-05-04,138.5,142.800003,138.5,142.75,142.75,151400
2017-05-05,143.199997,148.0,142.350006,146.350006,146.350006,214800
2017-05-08,146.100006,149.5,144.360001,148.600006,148.600006,249700
2017-05-09,148.75,148.75,141.0,141.350006,141.350006,270100
2017-05-10,141.550003,144.649994,140.449997,143.350006,143.350006,319800
2017-05-11,143.100006,145.25,143.0,144.899994,144.899994,168800
2017-05-12,144.699997,144.910004,141.800003,143.149994,143.149994,180400
2017-05-15,143.699997,145.899994,142.899994,143.149994,143.149994,160200
2017-05-16,143.25,143.75,141.350006,141.75,141.75,87300
2017-05-17,141.75,141.75,139.149994,140.050003,140.050003,167300
2017-05-18,140.399994,141.0,138.550003,140.25,140.25,91900
2017-05-19,140.199997,143.600006,138.899994,143.149994,143.149994,97800
2017-05-22,142.949997,145.649994,142.25,143.449997,143.449997,99500
2017-05-23,143.350006,145.5,142.75,143.550003,143.550003,120300
2017-05-24,143.25,145.5,141.699997,145.25,145.25,86100
2017-05-25,146.0,146.0,143.899994,143.949997,143.949997,98600
2017-05-26,143.850006,145.449997,143.0,144.850006,144.850006,72900
2017-05-30,144.350006,144.649994,142.949997,143.600006,143.600006,103600
2017-05-31,143.550003,143.899994,142.229996,142.75,142.75,89900
2017-06-01,143.149994,145.850006,142.0,145.850006,145.850006,101800
2017-06-02,145.5,145.5,143.0,143.899994,143.899994,152000
2017-06-05,143.300003,146.449997,141.809998,146.199997,146.199997,102300
2017-06-06,145.800003,145.800003,143.550003,144.25,144.25,83700
2017-06-07,144.25,144.360001,140.899994,141.399994,141.399994,120200
2017-06-08,140.0,140.639999,136.130005,136.350006,136.350006,200400
2017-06-09,135.600006,138.199997,135.600006,137.550003,137.550003,192100
2017-06-12,137.0,138.300003,134.899994,135.899994,135.899994,303800
2017-06-13,136.5,136.5,133.550003,135.449997,135.449997,176400
2017-06-14,136.050003,136.149994,134.350006,134.649994,134.649994,136500
2017-06-15,134.300003,134.550003,132.75,133.699997,133.699997,145900
2017-06-16,132.600006,133.149994,131.600006,132.949997,132.949997,205200
2017-06-19,133.449997,133.949997,131.899994,132.699997,132.699997,127000
2017-06-20,132.5,133.699997,132.25,132.399994,132.399994,109000
2017-06-21,132.350006,132.350006,129.5,129.949997,129.949997,133500
2017-06-22,130.350006,130.850006,128.699997,130.550003,130.550003,136500
2017-06-23,130.399994,131.300003,129.5,130.699997,130.699997,126600
2017-06-26,131.050003,131.240005,129.380005,129.949997,129.949997,135400
2017-06-27,129.949997,131.070007,129.050003,129.899994,129.899994,110100
2017-06-28,130.149994,133.899994,130.149994,132.350006,132.350006,122100
2017-06-29,133.0,135.550003,131.600006,133.300003,133.300003,150400
2017-06-30,133.550003,134.5,132.100006,132.149994,132.149994,109900
2017-07-03,132.399994,135.449997,132.050003,134.050003,134.050003,73800
2017-07-05,133.550003,134.949997,133.100006,133.5,133.5,143600
2017-07-06,133.699997,134.399994,132.699997,132.800003,132.800003,121500
2017-07-07,133.0,133.899994,130.949997,131.75,131.75,69900
2017-07-10,131.899994,133.699997,131.449997,132.600006,132.600006,73800
2017-07-11,133.0,133.130005,131.649994,132.149994,132.149994,72400
2017-07-12,132.899994,134.25,132.25,133.0,133.0,139100
2017-07-13,133.199997,133.199997,130.550003,130.75,130.75,108700
2017-07-14,131.300003,133.899994,131.300003,131.75,131.75,98700
2017-07-17,132.0,134.029999,131.440002,132.699997,132.699997,104300
2017-07-18,132.75,133.350006,131.850006,132.800003,132.800003,67300
2017-07-19,131.949997,132.25,128.850006,131.449997,131.449997,186700
2017-07-20,131.899994,133.949997,130.600006,132.5,132.5,92600
2017-07-21,133.149994,137.600006,132.850006,137.300003,137.300003,218700
2017-07-24,133.550003,134.0,128.75,130.5,130.5,333900
2017-07-25,130.899994,135.350006,130.649994,134.5,134.5,222100
2017-07-26,134.25,134.850006,133.279999,133.949997,133.949997,89100
2017-07-27,134.550003,136.800003,133.5,135.649994,135.649994,183000
2017-07-28,150.050003,165.800003,150.050003,154.050003,154.050003,1302700
2017-07-31,154.75,160.0,154.449997,156.800003,156.800003,585300
2017-08-01,157.300003,159.800003,156.699997,158.350006,158.350006,310300
2017-08-02,158.100006,158.100006,152.0,154.25,154.25,228500
2017-08-03,154.649994,156.149994,150.850006,150.949997,150.949997,172900
2017-08-04,151.399994,152.600006,148.25,148.449997,148.449997,121000
2017-08-07,148.550003,151.600006,148.0,150.75,150.75,174300
2017-08-08,150.550003,153.699997,148.899994,149.449997,149.449997,163600
2017-08-09,149.300003,151.449997,147.550003,150.149994,150.149994,147200
2017-08-10,149.850006,150.75,147.300003,147.949997,147.949997,154200
2017-08-11,146.75,148.550003,146.350006,147.649994,147.649994,137500
2017-08-14,147.800003,150.149994,146.399994,148.75,148.75,89600
2017-08-15,148.649994,150.199997,148.149994,149.300003,149.300003,72500
2017-08-16,150.149994,150.449997,149.149994,149.449997,149.449997,117400
2017-08-17,149.149994,150.75,147.350006,148.0,148.0,123500
2017-08-18,147.449997,147.449997,145.75,146.0,146.0,116600
2017-08-21,146.0,146.699997,145.160004,145.300003,145.300003,127600
2017-08-22,145.649994,147.149994,145.050003,146.550003,146.550003,122900
2017-08-23,146.399994,147.199997,145.399994,146.050003,146.050003,90200
2017-08-24,146.199997,146.199997,144.600006,145.25,145.25,143200
2017-08-25,145.800003,148.399994,145.0,148.25,148.25,132300
2017-08-28,148.449997,149.729996,146.949997,148.800003,148.800003,200600
2017-08-29,148.050003,152.050003,147.399994,151.800003,151.800003,173000
2017-08-30,151.850006,152.350006,149.550003,150.5,150.5,72100
2017-08-31,150.899994,152.0,148.5,149.0,149.0,119900
2017-09-01,148.800003,149.949997,145.25,148.350006,148.350006,171300
2017-09-05,148.300003,152.050003,148.300003,149.5,149.5,134000
2017-09-06,149.949997,151.149994,148.949997,149.550003,149.550003,181300
2017-09-07,149.949997,151.0,147.850006,148.600006,148.600006,102200
2017-09-08,148.699997,152.0,147.899994,150.449997,150.449997,131600
2017-09-11,150.649994,153.399994,150.649994,152.350006,152.350006,80100
2017-09-12,152.149994,156.300003,152.0,154.350006,154.350006,118500
2017-09-13,154.050003,155.449997,152.880005,154.100006,154.100006,99900
2017-09-14,154.399994,154.899994,153.130005,153.5,153.5,103600
2017-09-15,152.75,154.149994,151.800003,152.199997,152.199997,234100
2017-09-18,152.149994,154.399994,151.899994,152.75,152.75,84300
2017-09-19,152.899994,153.389999,150.570007,152.449997,152.449997,73600
2017-09-20,151.899994,154.199997,151.5,152.600006,152.600006,152600
2017-09-21,152.0,152.949997,150.800003,151.600006,151.600006,108100
2017-09-22,151.5,154.699997,151.25,154.25,154.25,96900
2017-09-25,154.300003,155.699997,152.850006,153.0,153.0,118100
2017-09-26,159.050003,163.649994,156.380005,161.649994,161.649994,353100
2017-09-27,161.699997,163.300003,160.050003,161.899994,161.899994,171700
2017-09-28,162.300003,162.300003,158.350006,159.0,159.0,105700
2017-09-29,159.149994,159.199997,155.759995,156.199997,156.199997,133400
2017-10-02,156.300003,158.25,155.75,157.800003,157.800003,123300
2017-10-03,158.0,162.550003,157.100006,161.5,161.5,254500
2017-10-04,161.899994,167.75,161.100006,167.149994,167.149994,289000
2017-10-05,168.149994,170.899994,166.600006,167.600006,167.600006,213700
2017-10-06,166.350006,167.0,164.350006,165.199997,165.199997,118000
2017-10-09,165.0,167.800003,164.800003,166.800003,166.800003,100100
2017-10-10,167.199997,168.5,164.649994,168.0,168.0,159700
2017-10-11,168.800003,171.399994,168.100006,171.149994,171.149994,238900
2017-10-12,170.300003,172.75,169.399994,172.300003,172.300003,115800
2017-10-13,172.75,175.0,172.300003,173.75,173.75,133800
2017-10-16,173.899994,177.5,173.649994,176.699997,176.699997,293100
2017-10-17,176.149994,180.0,174.949997,178.850006,178.850006,381200
2017-10-18,179.800003,180.149994,177.050003,178.600006,178.600006,196400
2017-10-19,178.399994,181.100006,177.600006,178.149994,178.149994,172400
2017-10-20,178.649994,178.649994,171.800003,172.850006,172.850006,205500
2017-10-23,172.25,175.75,171.949997,175.550003,175.550003,153400
2017-10-24,175.100006,178.449997,175.0,178.0,178.0,157500
2017-10-25,178.600006,181.0,176.100006,180.0,180.0,232200
2017-10-26,179.699997,181.199997,175.350006,176.050003,176.050003,311500
2017-10-27,174.25,174.699997,165.399994,167.25,167.25,455300
2017-10-30,167.25,173.199997,167.149994,172.0,172.0,253200
2017-10-31,171.899994,179.850006,171.199997,178.050003,178.050003,255100
2017-11-01,178.25,180.899994,176.800003,178.300003,178.300003,158800
2017-11-02,178.100006,178.550003,171.899994,174.699997,174.699997,155200
2017-11-03,174.699997,176.199997,173.300003,173.5,173.5,86500
2017-11-06,172.649994,175.100006,170.75,172.949997,172.949997,97000
2017-11-07,174.399994,176.350006,170.949997,173.649994,173.649994,104000
2017-11-08,173.25,175.850006,170.559998,174.75,174.75,86100
2017-11-09,174.050003,177.199997,174.050003,176.100006,176.100006,91000
2017-11-10,176.0,177.75,175.300003,176.399994,176.399994,112700
2017-11-13,168.199997,174.850006,168.050003,173.199997,173.199997,140800
2017-11-14,172.600006,173.25,170.350006,173.0,173.0,95600
2017-11-15,172.350006,172.550003,169.550003,170.199997,170.199997,125100
2017-11-16,170.75,174.550003,170.75,171.899994,171.899994,94300
2017-11-17,171.149994,176.100006,170.550003,174.600006,174.600006,109600
2017-11-20,174.850006,177.800003,174.850006,176.5,176.5,98600
2017-11-21,176.949997,179.100006,176.0,178.550003,178.550003,103000
2017-11-22,178.649994,178.649994,176.309998,177.149994,177.149994,70600
2017-11-24,177.5,179.550003,174.100006,177.699997,177.699997,44900
2017-11-27,177.949997,178.75,175.100006,178.050003,178.050003,55800
2017-11-28,178.050003,180.949997,176.25,180.600006,180.600006,117500
2017-11-29,180.699997,181.399994,177.179993,178.5,178.5,110800
2017-11-30,178.600006,180.25,174.160004,179.850006,179.850006,107300
2017-12-01,180.300003,183.5,179.149994,182.25,182.25,85800
2017-12-04,184.0,189.399994,183.0,185.649994,185.649994,160800
2017-12-05,186.0,186.649994,182.199997,184.399994,184.399994,83900
2017-12-06,184.199997,188.699997,180.0,188.699997,188.699997,164900
2017-12-07,188.100006,190.800003,186.199997,189.949997,189.949997,163000
2017-12-08,190.199997,194.300003,188.25,194.0,194.0,178100
2017-12-11,193.699997,194.149994,190.050003,193.0,193.0,110400
2017-12-12,193.0,193.649994,186.75,186.75,186.75,176300
2017-12-13,186.75,189.649994,184.649994,184.899994,184.899994,174900
2017-12-14,184.550003,187.5,183.580002,185.0,185.0,177800
2017-12-15,184.800003,188.699997,184.800003,187.449997,187.449997,239300
2017-12-18,191.300003,193.699997,188.449997,189.600006,189.600006,258200
2017-12-19,190.75,190.75,185.5,186.75,186.75,239000
2017-12-20,187.899994,191.0,186.699997,189.100006,189.100006,208100
2017-12-21,190.0,193.199997,189.229996,190.899994,190.899994,199600
2017-12-22,192.199997,193.800003,191.199997,191.300003,191.300003,131100
2017-12-26,192.100006,196.899994,191.809998,194.5,194.5,112900
2017-12-27,195.399994,197.050003,193.25,194.600006,194.600006,115900
2017-12-28,195.649994,195.649994,190.649994,190.899994,190.899994,154000
2017-12-29,191.449997,193.949997,190.899994,191.100006,191.100006,114300
2018-01-02,190.0,190.539993,186.600006,190.0,190.0,191100
2018-01-03,190.050003,191.649994,186.649994,186.949997,186.949997,98500
2018-01-04,187.449997,189.199997,186.5,187.899994,187.899994,111600
2018-01-05,187.449997,188.350006,185.649994,187.350006,187.350006,105400
2018-01-08,187.0,188.550003,184.639999,188.0,188.0,135300
2018-01-09,187.5,193.0,187.399994,191.800003,191.800003,128900
2018-01-10,192.399994,193.949997,189.949997,193.75,193.75,112200
2018-01-11,193.699997,195.0,190.550003,192.649994,192.649994,94700
2018-01-12,193.0,194.899994,190.399994,190.5,190.5,133800
2018-01-16,191.0,193.350006,190.0,190.199997,190.199997,94700
2018-01-17,190.149994,192.75,189.050003,191.100006,191.100006,111900
2018-01-18,190.899994,191.899994,187.899994,188.850006,188.850006,114500
2018-01-19,188.449997,190.100006,187.699997,188.899994,188.899994,139200
2018-01-22,188.0,189.100006,187.0,188.100006,188.100006,71300
2018-01-23,187.5,192.850006,185.649994,190.550003,190.550003,170500
2018-01-24,190.800003,191.050003,187.699997,188.399994,188.399994,93500
2018-01-25,188.350006,188.800003,185.050003,186.0,186.0,134700
2018-01-26,186.300003,189.949997,186.0,189.649994,189.649994,164200
2018-01-29,189.649994,192.149994,189.050003,191.449997,191.449997,138900
2018-01-30,191.199997,192.649994,190.300003,190.300003,190.300003,85300
2018-01-31,191.25,191.949997,188.600006,189.850006,189.850006,100600
2018-02-01,190.149994,191.419998,188.0,190.899994,190.899994,68000
2018-02-02,189.399994,189.550003,184.009995,185.300003,185.300003,141600
2018-02-05,184.949997,186.149994,179.050003,180.75,180.75,167900
2018-02-06,179.399994,184.25,175.300003,182.449997,182.449997,168500
2018-02-07,182.449997,183.699997,177.449997,177.949997,177.949997,120700
2018-02-08,184.800003,184.800003,179.699997,179.75,179.75,164600
2018-02-09,181.449997,182.800003,179.449997,181.350006,181.350006,149200
2018-02-12,182.050003,189.550003,181.550003,188.5,188.5,143100
2018-02-13,187.25,189.800003,184.600006,187.75,187.75,109500
2018-02-14,187.550003,192.600006,186.399994,191.75,191.75,113000
2018-02-15,193.0,201.800003,192.779999,200.050003,200.050003,245600
2018-02-16,200.199997,202.350006,199.350006,200.699997,200.699997,159200
2018-02-20,199.449997,199.850006,192.800003,193.25,193.25,173000
2018-02-21,194.050003,198.75,192.899994,193.25,193.25,156900
2018-02-22,183.75,190.199997,166.399994,166.899994,166.899994,635400
2018-02-23,167.0,171.649994,167.0,170.050003,170.050003,220500
2018-02-26,170.100006,172.149994,167.649994,169.300003,169.300003,136400
2018-02-27,168.949997,169.75,165.199997,168.0,168.0,176300
2018-02-28,168.5,169.75,162.850006,163.050003,163.050003,220100
2018-03-01,163.75,164.399994,160.399994,164.149994,164.149994,162100
2018-03-02,163.600006,164.600006,161.25,164.550003,164.550003,123700
2018-03-05,164.0,167.199997,163.949997,166.850006,166.850006,130800
2018-03-06,167.350006,170.449997,167.350006,169.899994,169.899994,144200
2018-03-07,169.199997,171.449997,167.300003,171.0,171.0,112400
2018-03-08,171.649994,178.0,171.630005,177.699997,177.699997,212700
2018-03-09,178.5,182.050003,175.199997,181.699997,181.699997,194000
2018-03-12,181.75,183.300003,178.25,180.649994,180.649994,99900
2018-03-13,181.600006,183.149994,179.850006,180.0,180.0,131200
2018-03-14,180.0,182.199997,179.300003,181.800003,181.800003,105400
2018-03-15,181.949997,182.25,178.350006,179.0,179.0,113000
2018-03-16,179.0,181.899994,178.699997,180.5,180.5,137300
2018-03-19,180.350006,181.25,178.449997,178.75,178.75,123900
2018-03-20,179.399994,183.949997,179.399994,183.449997,183.449997,199600
2018-03-21,183.75,187.550003,182.25,185.149994,185.149994,140200
2018-03-22,184.550003,187.350006,182.5,182.850006,182.850006,115400
2018-03-23,183.050003,188.899994,183.050003,186.800003,186.800003,196000
2018-03-26,187.899994,190.449997,185.550003,186.550003,186.550003,163700
2018-03-27,187.5,189.199997,186.0,187.0,187.0,117900
2018-03-28,187.0,190.0,185.779999,189.25,189.25,118500
2018-03-29,190.75,192.850006,188.899994,189.050003,189.050003,154100
2018-04-02,188.449997,189.699997,185.949997,187.449997,187.449997,141500
2018-04-03,188.5,195.850006,188.479996,194.350006,194.350006,168500
2018-04-04,196.949997,208.75,195.649994,204.5,204.5,390400
2018-04-05,205.649994,205.649994,201.699997,202.350006,202.350006,146800
2018-04-06,202.449997,203.919998,198.75,203.149994,203.149994,110800
2018-04-09,204.300003,204.949997,202.320007,203.25,203.25,113600
2018-04-10,205.0,212.399994,204.429993,211.449997,211.449997,226400
2018-04-11,210.5,216.949997,210.050003,216.75,216.75,166400
2018-04-12,217.899994,219.229996,215.009995,215.149994,215.149994,123100
2018-04-13,215.699997,216.0,212.050003,212.649994,212.649994,109600
2018-04-16,220.0,220.800003,214.25,219.550003,219.550003,195800
2018-04-17,221.550003,223.5,220.800003,222.050003,222.050003,105600
2018-04-18,222.550003,226.0,222.050003,225.0,225.0,134400
2018-04-19,226.0,227.75,220.649994,224.050003,224.050003,167700
2018-04-20,223.199997,224.100006,219.850006,220.5,220.5,162800
2018-04-23,220.850006,222.149994,218.25,220.800003,220.800003,106200
2018-04-24,222.800003,222.800003,216.199997,218.199997,218.199997,111600
2018-04-25,218.949997,218.949997,215.050003,217.050003,217.050003,300700
2018-04-26,226.5,237.0,215.399994,216.550003,216.550003,483400
2018-04-27,217.800003,230.050003,217.75,229.300003,229.300003,197500
2018-04-30,228.5,228.5,222.25,224.149994,224.149994,181800
2018-05-01,224.149994,225.75,221.199997,225.0,225.0,126100
2018-05-02,223.25,228.300003,221.050003,227.800003,227.800003,196500
2018-05-03,227.149994,231.5,226.550003,227.300003,227.300003,107000
2018-05-04,226.649994,230.75,225.5,227.050003,227.050003,91500
2018-05-07,227.25,229.399994,225.5,226.100006,226.100006,92600
2018-05-08,226.550003,233.449997,226.550003,231.149994,231.149994,132600
2018-05-09,230.899994,231.800003,228.100006,230.350006,230.350006,122900
2018-05-10,230.25,234.449997,230.050003,232.949997,232.949997,94900
2018-05-11,231.800003,234.800003,228.449997,232.300003,232.300003,66800
2018-05-14,232.449997,233.699997,231.449997,232.449997,232.449997,55000
2018-05-15,231.699997,239.350006,230.899994,237.25,237.25,146000
2018-05-16,237.350006,240.0,237.350006,238.899994,238.899994,78100
2018-05-17,238.449997,241.5,236.899994,240.850006,240.850006,107000
2018-05-18,241.649994,243.5,239.75,242.449997,242.449997,96700
2018-05-21,243.199997,246.75,243.149994,244.100006,244.100006,112100
